BEAFIPS,BEANAME,AREA,STNAME,CREGION,CDIVISION,XCOORD1,YCOORD1,XCOORD2,YCOORD2,POP7,POP9,URBAN9,GENDER9,AG9TLT05,AG9T0509,AG9T1014,AG9T1519,AG9T2024,AG9T2529,AG9T3034,AG9T3544,AG9T4554,AG9T5559,AG9T6064,AG9T6574,AG9TGT74,WHITE9,BLACK9,INDIAN9,ASIAN9,OTHER9,HISPAN9,SINGLE9,MARRIED9,FEHEAD9,MIDSCHL9,HIGSCHL9,COLSCHL9,GRDSCHL9,FEPROP7,FEPROP9,UNEMP9,HINCOME9,POVFAM9,AGFFMIN9,CONSTUC9,MANODUR9,MANDURA9,TRANSPO9,COMUTIL9,WHOLTRD9,RETLTRD9,FINREAL9,BUSREPR9,ENTRECR9,HELSERV9,EDUSERV9,PROSERV9,PUBADMI9,EXEC9,PROF9,TECH9,SALE9,ADMI9,PRIV9,PROT9,SERV9,FARM9,PREC9,MACH9,MOVE9,HAND9
119,"Lincoln, NE",7601.352,Nebraska,MIDWEST,West North Central,-96.78142,40.46532,-40.82295,206.65895,308042,341684,70.9383523957809,95.3875625446748,6.94911087437515,7.2681190807881,6.51098675969609,7.53766638180307,8.89067091230494,7.97666850071996,8.60268552229545,14.4888259327332,9.1019772655436,4.06808630196322,4.10115779492162,7.5505437772913,6.95350089556432,96.5099331546107,1.46012104751759,.519193172639047,.975170040154061,.535582585078611,1.38227133842966,27.1011854876522,57.9711215060234,11.0390125134477,7.33306632638805,92.6669336736119,50.0298054264505,7.05829755129793,38.9335868363901,46.5003152869111,3.35506197560153,32104.5998871756,6.8897570918974,6.35866138185749,5.26360237816413,6.89127105666156,7.03483920367534,4.27213764525718,3.25871543104225,3.71250337807405,17.0204260877398,6.35303125844518,4.13532564633817,3.92250698135303,8.32188541572831,11.1009143320422,6.88958201963787,5.46459778398343,10.9483379875687,13.8157598414557,3.73164579767589,10.678092063778,15.7879920727862,.398612737591208,1.28479416268805,13.4019457706513,5.62674533825781,10.2884875236465,6.13627150707144,4.00695883253761,3.89435636429151
100,"Des Moines, IA-IL-MO",35689.162,Iowa,MIDWEST,West North Central,-93.33821,41.97304,136.1032,313.27553,1647852,1604609,58.2799921974761,93.4550448008796,6.81418339296364,7.43601712317456,7.19340350203694,7.09119791799747,6.86833988840895,7.18174957263732,8.00057833403652,14.2934509279208,9.91238363987738,4.45890556515637,4.70320183920195,8.53653444546304,7.5100538511251,96.6491525349789,1.85989234760618,.244483235479796,.898162729985934,.348309151949166,.963349950050137,22.4532991464654,61.7311227165232,10.8656234846935,8.82881005511675,91.1711899448833,41.5049487374666,4.98163578951634,36.3092506083031,46.2802007648804,4.51369944547502,31341.7309902238,8.50456056974374,7.9938445955159,4.84809526592256,6.75302413463973,10.2558908129939,4.19606391751239,1.96063917512385,4.56123263922707,17.2133159319789,7.01274584282941,3.59870398867613,3.72635720825136,8.61224198271552,9.54464291511645,6.1148878976177,3.60831369187915,9.82033750835979,12.408594191324,2.89355955094117,11.1440091941485,15.6144690963632,.387245066910805,1.00408412386128,13.039847803079,7.01664166845225,10.3548447838141,7.47556992682341,4.49370499509775,4.34709209082468
075,"Tupelo, MS-AL-TN",12561.0261,Mississippi,SOUTH,East South Central,-88.72418,33.98658,414.22135,-228.52011,495516,577246,33.0172924541703,91.4758252839401,7.14842545465885,7.74453179407047,7.72391666637794,8.32677922410896,7.71525484801974,7.50252058914224,7.52071040769447,13.5990548223808,10.1410836974184,4.42826801744837,4.34182307023349,7.5967611728795,6.21087023556681,73.4771657144441,25.9286335461831,.161283057829764,.329322333978928,.103595347564123,.492337755480332,22.9136024679253,60.3940979334708,17.3284066171904,18.4097783325661,81.5902216674339,29.4838303364408,3.86315304909218,40.3081027929363,46.0432035220351,7.18838981578689,25521.3708514386,17.4896331938546,3.03051264002083,5.98941273645363,14.8966297346674,22.5164485061054,3.53302111349368,1.90383574686593,3.27790142696131,14.4177208494224,3.34422440767068,2.73795912388563,2.87670842708744,6.44879092799277,8.58699499932863,3.43984342893879,2.99999593110548,7.56773692155578,9.96553646339826,2.51294925681642,9.84957296951991,12.3193919444026,.542383639788906,1.11528398849317,8.704992940468,2.76155871211351,13.9066676974533,19.5925409025622,5.71069346169339,5.45069110173457
016,"Staunton, VA-WV",6558.2906,Virginia,SOUTH,South Atlantic,-79.61869,38.20147,878.60777,124.76422,262319,301626,40.0462824822794,95.786030027457,5.96666069901136,6.32107311703898,6.23686286991174,7.96416754523814,8.70481987627061,7.39657721814432,7.84647212110362,14.386690802517,11.0212647450817,4.87557438682342,4.84606764668828,8.3271999098221,6.10656906234874,94.1261694946722,5.03471186170953,.135929926465225,.447242611711192,.255946105441839,.677660413890049,25.0562561291714,59.8923300413834,12.8233022050555,16.7480930870248,83.2519069129752,32.8096463450195,5.43041750011511,36.8402666879591,44.6961682913149,4.84455013443948,30806.2988227819,8.37652178164572,5.70247992559513,7.73583432137507,14.0510184521232,10.0645362830225,3.58392911658419,1.84521231656147,3.19699540649339,16.8284215234539,3.44619491519407,2.70143626953305,5.15793285102697,7.86646882166261,9.91615252997849,4.47139175440714,3.4319955129889,8.22429375723282,11.6704886724269,2.91016748194901,10.1724517397818,12.6474075441424,.397583261744681,1.49803693264514,12.1277094234333,4.69787221957956,13.4092054724496,10.9257300267659,5.72235908868237,5.59669437916664
077,"Jackson, MS-AL-LA",28784.724,Mississippi,SOUTH,East South Central,-89.73526,32.04155,365.63419,-367.2024,1149176,1328647,45.1594742621629,89.9307119076311,7.44923218883571,8.34623492921747,8.36911534816998,8.54786862123649,6.96482963495947,7.69587407339948,8.09545349517216,13.7661094331301,9.58712133471118,4.13759260360352,4.22738319508492,7.16194745481682,5.65123768766271,58.9663018092842,40.1709408142268,.481918824187312,.292477987004825,.0883605652968772,.468220678630216,26.7504974766397,56.2462720266777,22.2458172090338,14.8303879342613,85.1696120657387,38.1990228029286,5.4830088486742,38.8604793870986,46.7465636326335,8.47722831491617,27135.9208615294,21.2706424378226,5.43645094865775,6.42708974446648,9.02725538915103,10.1645429194496,3.91202595606617,2.98274407896237,3.96578449474572,16.2618629708146,5.57645110062535,3.28914875348576,3.70762953338348,8.97463660747529,10.1041357982478,5.26111832957214,4.90912337489647,9.24608873388194,13.160774122957,3.18923005615203,11.7419666127182,14.4711147583335,.808657594200916,1.59091081781364,10.3018836384083,3.53153707629533,12.3042467345962,9.40052580789776,5.76128169474268,4.49178235200255
159,"Tucson, AZ",16743.1628,Arizona,WEST,Mountain,-110.95857,31.98193,-870.7161,-314.7172,427543,794180,88.6457729985646,95.9941363158492,7.44579314513083,7.09549472411796,6.97549673877459,7.36482913193483,7.91961520058425,8.42995290740135,8.5872220403435,14.6899947115264,9.53713263995568,4.10070764814022,4.3783525145433,8.20657785388703,5.26883074366013,79.0975597471606,3.27331335465512,2.67445667229092,1.81293913218666,13.1417310937067,27.0545720113828,26.68418637634,56.1309357642733,15.9323780547649,9.3012320884936,90.6987679115064,53.9429222652577,8.44510591498111,36.6776150657621,46.4274417355495,7.91379163472187,32447.941523868,12.8437530670331,3.36934141028319,6.23526603204918,2.37175852705082,7.32625108173436,3.56838053176569,2.31118140312136,3.7492166751216,20.1056369550297,5.71096058010802,5.20068037360867,6.21109486437289,9.19160872549312,10.7842201068306,7.27999761272418,6.58440512070663,11.9927784906449,16.0979976724061,4.36960997881293,13.3669541344633,14.8375160395094,.565784369311569,2.3064068514816,13.4767688221778,2.0118766972039,10.79615648593,3.47885768852019,3.3174181612008,3.38187460833756
105,"La Crosse, WI-MN",4510.77,Wisconsin,MIDWEST,East North Central,-90.98332,43.98656,249.05422,457.7036,192860,220502,49.0616865153151,96.1726659667977,7.26841479895874,7.86115318681917,7.24664628892255,7.45027255988608,7.67249276650552,7.36501256224433,7.98904318328178,14.2651767330909,9.49061686515315,4.09656148243553,4.30426934903085,8.07883828718107,6.91150193649037,97.4830160270655,.328795203671622,.684347534262728,1.39953379107672,.104307443923411,.547387325285031,26.3235998644559,58.72623596359,11.2036534793792,12.8802171010623,87.1197828989377,38.8619608753701,5.00667556742323,36.1891980640464,46.7022235576923,4.98215560314061,29814.157582017,8.19233259260555,9.63322566105769,4.29875300480769,8.53083683894231,10.8097956730769,3.63581730769231,2.20383864182692,4.8583984375,17.85888671875,3.72877854567308,2.85362830528846,3.46491887019231,10.9637920673077,8.30829326923077,5.21991436298077,3.63112229567308,8.3251953125,12.5497671274038,2.71935096153846,10.1186899038462,12.5638521634615,.298602764423077,1.01881760817308,14.7479717548077,9.12428635817308,10.1083608774038,8.81441556490385,4.89032451923077,4.72036508413461
095,"Jonesboro, AR-MO",5907.5731,Arkansas,SOUTH,West South Central,-90.4824,36.02346,306.03773,-93.89878,273566,290104,54.8072415409646,91.8664559096831,7.2567079392218,7.4855913741279,7.54108871301326,7.86338692331026,7.3008300471555,7.53419463364862,7.45560212889171,13.2817885999504,10.3383614152166,4.52182665526846,4.55767586796459,8.20567796376472,6.65726773846621,88.7754046824587,10.3942034580702,.339533408708601,.289551333314949,.201307117447536,.649766980117475,19.590258095707,62.3860657591846,15.3448402317678,24.0462453228411,75.9537546771589,25.4817680349595,3.36755443138422,38.0318031102601,45.9838187147534,8.31309869005241,24262.9021281973,18.4680830256949,6.94989629578841,5.40547489672432,9.66506110834947,18.1628070416017,4.03932189444454,2.12636486741288,3.10769810932652,16.4761137489501,3.99132655684876,3.52851437288949,3.32881948610706,7.27215070536005,8.58945131044413,4.11045784123828,3.2465417645143,7.31671780455613,9.80304770393733,2.37576921099093,10.9172251838393,11.9928349817446,.443956872760932,1.18617048629562,11.261763143009,5.89057063028163,13.1215824748453,14.3446065239377,6.0988361130633,5.24691887073827
036,"Dothan, AL-FL-GA",6237.053,Alabama,SOUTH,East South Central,-85.72532,31.30245,604.45432,-397.68759,260537,307026,50.2634955997212,93.7757188659716,7.09451316826588,7.48633666204165,7.44692631894367,7.81757896725359,6.76978496935113,7.81595044067929,8.02993883254187,14.1518959306378,10.4518835538358,4.61003302651893,4.59211923420166,7.8895598418375,5.8434790538912,78.0539758847785,20.5910900054067,.515917218737175,.55239621400142,.286620677076209,.968647606391641,20.1624929509806,62.4177614402974,15.7107376630611,16.4731151853983,83.5268848146017,34.6044355833265,4.00908492970484,38.3018824556968,46.2781477347088,5.83838954976114,27570.472682069,14.2321619237733,5.03560568151199,6.43904692251434,14.7118826744678,8.90950383001655,5.3296893644867,3.07325147234305,4.27576119173178,16.1168636206167,3.68913353092883,3.48435274644905,3.73994380076215,7.34516340120867,7.47680819123138,4.16644212633281,6.20655144539821,8.33365410523885,11.0335270795643,3.2895800454213,10.7201970822587,12.8727048770161,.553524000153971,1.71908079602756,9.86489087339774,4.34581777589592,13.7803610608568,12.7633858116171,5.45132607105739,5.27195042149428
098,"Columbia, MO",6352.1488,Missouri,MIDWEST,West North Central,-92.22308,39.04168,201.20216,111.36601,265262,321564,52.0431391573684,97.7711354662534,6.84715950790511,7.26884850294187,6.74951176126681,8.08641514597405,9.72279235237775,8.63031931435111,8.62658755333308,14.3778532422784,9.18635170603675,3.7510417832842,3.82598798372952,6.80362229602816,6.12350885049321,91.8423704145986,6.37322585861601,.361358858578697,1.197584306701,.225460561505641,.751949845131918,28.0035210714117,56.9254287376016,12.1796451453918,11.4781947261663,88.5218052738337,42.4203853955375,8.55425963488844,39.3749821191863,47.4714965144309,4.6823573247221,30999.6943346065,9.02291769344505,5.10391556453189,5.64727343800899,5.08567333376767,7.73340282754577,3.24320802658154,2.84122744152714,3.0998762134341,15.5358655286989,5.68310639129585,3.23604143592416,3.43735748257215,12.531761026777,11.5955436836276,5.95608834451756,9.26965926118965,10.6547657827872,15.0237800508176,4.22763697960779,9.76219949182357,17.3099224705193,.35051143396964,1.80142028796664,12.3193693400222,4.22307642191674,10.1361652224901,6.46491628119096,4.0764870675614,3.64974916932699
106,"Rochester, MN-IA-WI",5736.8783,Minnesota,MIDWEST,West North Central,-92.19559,43.8505,189.28548,445.48863,271416,292175,52.3189869085308,95.5040917515909,7.65363224095148,8.05270813724651,7.23778557371438,7.28296397706854,6.96945323864123,7.92230683665611,8.65919397621289,13.9703944553778,9.68734491315137,4.05852656798152,4.22212714982459,7.45067168648926,6.83289124668435,97.802686745957,.387439034825019,.159493454265423,1.4895182681612,.160862496791307,.687601608624968,24.599578924926,62.1507697501088,8.82934958079467,10.9075947159611,89.0924052840389,45.0527531935301,6.56853555390853,36.9920914976427,46.6492752027092,4.12137770826321,34317.5842145847,6.57188980888403,8.93434837075481,4.6089673875635,6.28983631833262,8.65282691592902,3.21856802632122,1.5356341460057,7.4420781652235,15.900799823791,3.60953180710618,2.76909734172162,4.02321003290153,15.632356382759,8.46285155766027,6.59476053468427,2.32513318924574,8.35891576382484,14.9385333351688,5.86445671177434,9.86288735011908,13.2968984457813,.366184386228163,.903071268292011,14.6632067289823,8.32862983714431,9.50289781253011,6.55277322724081,3.72172739912721,3.6398177337867
086,"Lake Charles, LA",10186.2962,Louisiana,SOUTH,West South Central,-92.86559,30.76467,185.94714,-464.49085,463434,523289,56.0271666325873,96.9680658857539,8.05826226043353,8.52645478884517,8.22394508579389,7.69804066204335,7.87423393191907,8.43969584684563,8.39994725667843,13.657080504272,9.54615900582661,4.23628243666502,4.14856799970953,6.56769012916381,4.62364009180396,75.941401405342,22.4755345516531,.523420136865097,.626422493115659,.433221413024161,1.72562389043148,23.0435511909482,61.9226976526681,16.3124620236683,15.672799538432,84.327200461568,32.0014103468171,4.15827937688313,34.1119314486821,43.6728587457923,10.0473452988702,27240.6977495513,18.6597610022858,6.09541258544148,7.9926063648141,8.40077405506198,5.22270344693007,4.40582601106877,3.00352878042963,3.50709821501168,17.3414352541969,4.37059241230899,3.5244439867088,3.78137822997241,10.0583793628681,10.5538179669671,5.37664717074202,6.36535615747793,9.13471701999642,13.1242445103343,3.5244439867088,11.6400969194994,14.0587479605167,.643961774255623,2.36607167056043,12.1160215304391,3.03930443455495,14.574784668506,4.92999354954115,6.22658998390096,4.62102199118618
004,"Burlington, VT-NY",10527.7045,New York,NORTHEAST,Middle Atlantic,-73.29469,44.38874,1110.44262,612.27457,466296,568377,35.0746071709446,98.4106260799749,7.32665114879737,7.41972317669434,6.58999220587744,7.67659493610755,8.58145209957475,8.47219363204352,9.196888684799,15.9081032483721,9.8142606051969,4.00825508421347,3.87893950670066,6.32203625410599,4.80490941751689,96.9089178485407,1.42651796254951,.786449838751392,.560543442116764,.31757090804167,1.18336948891317,28.5565391652091,56.9026136978703,13.0424185022947,9.58361878663317,90.4163812133668,44.3223691073276,8.21823574354594,37.6843514237041,46.6859246213196,6.13959246911702,34379.5093864004,7.73087824615406,4.45905166855193,7.07250841000284,5.85218291618,8.66055275733872,3.34189378894117,1.9811866486369,4.89346101553778,17.4327476114855,5.13406263011094,3.36363267907871,5.01026149305645,7.85584536648453,11.9648640582455,6.49734896077051,6.48039999557853,11.8370099077755,15.3833966463156,3.51175189662605,11.1170473428812,14.2780293511862,.415249647203605,2.23247348039631,12.3528479788359,4.09870193033975,11.4143911452711,6.20111052567584,3.74424748436826,3.41374266312458
